Unnamed: 0,date,item_id,quantity,price_base,sum_total,store_id,Year,Month,Day,Lag_1
143696,2023-09-09,eb0cb1cc9879,2.0,89.9,179.8,1.0,2023,9,9,483.8
62505,2023-08-24,a6c47c6539de,1.0,963.31,963.31,1.0,2023,8,24,1918.64
53425,2023-08-22,dc92e7f59d30,2.0,219.9,439.8,1.0,2023,8,22,329.7
9636,2023-08-07,4965e554971b,1.0,599.9,599.9,1.0,2023,8,7,99.9
32313,2023-08-17,960c3d9788d3,4.0,49.9,199.6,1.0,2023,8,17,149.9
49647,2023-08-21,caeaa3afe154,1.53,949.9,1453.34,1.0,2023,8,21,756.0
85501,2023-08-28,1d1ab0704a17,0.588,999.9,587.94,1.0,2023,8,28,838.9
84033,2023-08-28,dece43d74171,2.0,69.9,139.8,1.0,2023,8,28,69.9
221885,2023-09-26,1c6f2f46cddc,1.0,49.9,49.9,1.0,2023,9,26,139.9
8172,2023-08-07,6c50abea0b83,1.0,139.9,139.9,1.0,2023,8,7,159.1
229102,2023-09-28,eab9afcab60f,4.0,64.9,259.6,1.0,2023,9,28,79.9
169764,2023-09-15,35af2ba17056,0.784,1774.02,1390.83,1.0,2023,9,15,3228.96
214520,2023-09-24,6e825650367e,34.0,14.78,502.38,1.0,2023,9,24,693.03
177399,2023-09-17,b8f656e1c257,2.0,189.0,378.0,1.0,2023,9,17,9.9
205039,2023-09-22,deb9b0d1d68d,1.0,18.1,18.1,1.0,2023,9,22,189.0
165435,2023-09-14,ef66c678f078,6.0,46.23,277.4,1.0,2023,9,14,179.9
35391,2023-08-18,fd5d7699ad45,25.0,149.9,3747.5,1.0,2023,8,18,685.61
191652,2023-09-20,6e861957c05b,36.0,138.37,4981.16,1.0,2023,9,20,149.9
158905,2023-09-13,04286937dff0,2.0,119.9,239.8,1.0,2023,9,13,159.6
146178,2023-09-10,a3b9d152d992,1.0,76.9,76.9,1.0,2023,9,10,438.0
20036,2023-08-15,67d870ea1f98,5.0,182.0,910.0,1.0,2023,8,15,599.9
138677,2023-09-09,9fdd75329c9c,1.0,129.9,129.9,1.0,2023,9,9,250.0
150811,2023-09-11,933f11e6f901,5.016,591.53,2967.13,1.0,2023,9,11,340.63
127921,2023-09-06,5b21e9710ef6,1.0,499.9,499.9,1.0,2023,9,6,569.7
47520,2023-08-20,6770ee84eb57,4.0,161.9,647.6,1.0,2023,8,20,627.0
192011,2023-09-20,0333190872b0,5.0,37.9,189.5,1.0,2023,9,20,186.0
67700,2023-08-25,9ddf0f441cbf,1.0,94.9,94.9,1.0,2023,8,25,5024.43
94887,2023-08-30,5335e6283ff2,1.0,125.9,125.9,1.0,2023,8,30,2239.3
5126,2023-08-07,194d8c55c48d,7.0,27.9,195.3,1.0,2023,8,7,177.66
223344,2023-09-26,9c3da8a35ec1,1.0,168.0,168.0,1.0,2023,9,26,659.9
125989,2023-09-06,d679271b5628,7.0,29.52,206.65,1.0,2023,9,6,385.5
124150,2023-09-06,737714f61c22,1.0,37.34,37.34,1.0,2023,9,6,179.1
117944,2023-09-04,308fc0e950a1,0.378,1000.0,378.0,1.0,2023,9,4,1266.53
225527,2023-09-27,247be0b11631,1.0,121.34,121.34,1.0,2023,9,27,238.61
9263,2023-08-07,97534cff09f3,3.0,179.0,537.0,1.0,2023,8,7,89.0
120106,2023-09-05,13ef35829030,2.0,10.9,21.8,1.0,2023,9,5,199.9
141207,2023-09-09,69747f827918,4.0,109.9,439.6,1.0,2023,9,9,1672.0
224222,2023-09-27,871a62b64771,1.0,439.9,439.9,1.0,2023,9,27,119.76
202458,2023-09-22,d8dfb7ee4df4,29.027,119.9,3480.33,1.0,2023,9,22,418.94
201143,2023-09-22,5ee1252cb557,2.0,159.9,319.8,1.0,2023,9,22,595.0
72816,2023-08-26,9bea27b157d4,15.0,33.87,508.02,1.0,2023,8,26,575.7
63913,2023-08-24,6401ad409fb1,4.0,16.61,66.42,1.0,2023,8,24,79.9
141785,2023-09-09,856b6db33b39,2.0,69.9,139.8,1.0,2023,9,9,229.9
105972,2023-09-02,2c9ebe8d1eb4,15.282,377.94,5775.7,1.0,2023,9,2,359.4
132899,2023-09-07,1ea7f20e6189,6.0,118.23,709.4,1.0,2023,9,7,199.8
13710,2023-08-08,18045130befe,2.0,63.42,126.84,1.0,2023,8,8,75.9
148531,2023-09-11,fa2213bcd323,0.044,800.0,35.2,1.0,2023,9,11,27.9
174666,2023-09-16,ae6844818366,1.0,269.7,269.7,1.0,2023,9,16,159.8
194336,2023-09-20,140601f6e20d,2.0,166.0,332.0,1.0,2023,9,20,1125.0
75684,2023-08-26,f512117c6eeb,1.692,729.01,1233.48,1.0,2023,8,26,1917.5
33219,2023-08-18,958e27a5816d,1.0,59.9,59.9,1.0,2023,8,18,1275.94
113195,2023-09-03,10174d911901,5.0,59.5,297.5,1.0,2023,9,3,449.7
9841,2023-08-08,604159f86dd2,2.0,129.65,259.3,1.0,2023,8,8,121.97
107664,2023-09-02,961dc07bd0cc,5.0,150.0,750.0,1.0,2023,9,2,1499.75
145900,2023-09-10,b5325a4108da,0.276,428.99,118.4,1.0,2023,9,10,279.8
103092,2023-09-01,4768bb16cafe,1.0,180.0,180.0,1.0,2023,9,1,449.7
224375,2023-09-27,cca154058588,1.0,164.9,164.9,1.0,2023,9,27,238.9
69600,2023-08-25,29af17b25bd3,3.0,44.9,134.7,1.0,2023,8,25,169.9
232667,2023-09-28,8f937aeb4df8,2.0,119.5,239.0,1.0,2023,9,28,931.82
119916,2023-09-05,e87d8f2511d9,1.0,140.88,140.88,1.0,2023,9,5,79.0
52262,2023-08-21,c5c0eee4b69a,1.0,29.9,29.9,1.0,2023,8,21,1691.18
42529,2023-08-19,86c3d6e60edb,0.5479999999999999,619.0,339.21,1.0,2023,8,19,74.9
213128,2023-09-24,c6d4cbc4553c,6.0,99.0,594.0,1.0,2023,9,24,379.6
154004,2023-09-12,a4409bdf3fa2,2.0,69.9,139.8,1.0,2023,9,12,37.9
144475,2023-09-10,74d6ed799e21,3.0,530.54,1591.63,1.0,2023,9,10,1129.72
124344,2023-09-06,1133aff9b688,1.0,47.9,47.9,1.0,2023,9,6,424.5
93640,2023-08-30,9f45a49e5ee4,1.0,899.0,899.0,1.0,2023,8,30,209.9
215198,2023-09-25,4773011c0d32,9.0,89.8,808.2,1.0,2023,9,25,1225.86
8003,2023-08-07,850d36ba819b,5.0,89.9,449.5,1.0,2023,8,7,274.5
153164,2023-09-12,f589db303b62,4.0,59.9,239.6,1.0,2023,9,12,209.3
159243,2023-09-13,b3effb0baa57,2.0,99.9,199.8,1.0,2023,9,13,184.0
199876,2023-09-21,f2f3861706bf,1.0,79.1,79.1,1.0,2023,9,21,3845.16
78157,2023-08-27,ca68f0d9b834,4.0,65.9,263.6,1.0,2023,8,27,39.0
112876,2023-09-03,cb608aaa8976,8.0,199.9,1599.2,1.0,2023,9,3,2125.84
84637,2023-08-28,6233806b3e3c,6.0,74.9,449.4,1.0,2023,8,28,579.9
38758,2023-08-19,9c9e049171f3,3.0,109.9,329.7,1.0,2023,8,19,1456.0
120737,2023-09-05,714fb980d919,6.0,239.9,1439.4,1.0,2023,9,5,1660.35
51938,2023-08-21,8cbc390126a1,1.0,99.0,99.0,1.0,2023,8,21,285.74
171532,2023-09-15,93c4a37aa3d8,2.0,229.9,459.8,1.0,2023,9,15,2525.13
220831,2023-09-26,3d79a3112f87,1.0,349.9,349.9,1.0,2023,9,26,206.49
5694,2023-08-07,dde2cd1a072c,0.182,749.89,136.48,1.0,2023,8,7,133.8
42935,2023-08-19,609c11e030ce,2.0,259.9,519.8,1.0,2023,8,19,199.56
83542,2023-08-28,1749a901cf31,8.0,194.9,1559.22,1.0,2023,8,28,129.9
223233,2023-09-26,be59c6e7c49b,1.0,149.9,149.9,1.0,2023,9,26,1015.0
14688,2023-08-09,48d6b141b69f,2.0,89.9,179.8,1.0,2023,8,9,69.8
17321,2023-08-09,83692c2cb347,1.284,459.9,590.51,1.0,2023,8,9,506.24
164306,2023-09-14,14bd7336f525,3.0,49.9,149.7,1.0,2023,9,14,1062.0
212214,2023-09-24,50d7d4ce2d8a,1.0,71.9,71.9,1.0,2023,9,24,1088.49
17607,2023-08-09,b3c4be9ef889,2.0,89.9,179.8,1.0,2023,8,9,118.7
108422,2023-09-02,c998bd010dce,4.0,129.9,519.6,1.0,2023,9,2,155.98
92362,2023-08-30,439dd9177dcb,1.0,121.0,121.0,1.0,2023,8,30,74.9
154804,2023-09-12,ff847f305fed,19.0,20.58,391.06,1.0,2023,9,12,5216.94
36465,2023-08-18,f90755096485,16.0,69.42,1110.77,1.0,2023,8,18,154.0
217411,2023-09-25,ef09dbc9fa66,1.0,54.9,54.9,1.0,2023,9,25,359.17
126871,2023-09-06,52738439ad17,8.762,549.8,4817.37,1.0,2023,9,6,158.4
126195,2023-09-06,cdb6f24c2f95,1.0,119.9,119.9,1.0,2023,9,6,108.0
183513,2023-09-18,8bc852da162f,1.0,89.94,89.94,1.0,2023,9,18,1079.1
80485,2023-08-27,6402e77c9d78,0.224,848.88,190.15,1.0,2023,8,27,329.9
90393,2023-08-29,78ec92704304,1.0,399.9,399.9,1.0,2023,8,29,419.7
161318,2023-09-13,99b4afc08f81,2.0,44.98,89.95,1.0,2023,9,13,145.0
115409,2023-09-04,e57d857868aa,1.0,139.9,139.9,1.0,2023,9,4,79.8
171729,2023-09-15,8260357aeba2,5.304,299.58,1588.98,1.0,2023,9,15,713.7
3209,2023-08-04,c2e05e4b65de,2.0,59.9,119.8,1.0,2023,8,4,399.9
49393,2023-08-21,4dacca01369b,3.0,30.5,91.5,1.0,2023,8,21,49.9
122279,2023-09-05,224e0c15db82,1.0,224.9,224.9,1.0,2023,9,5,110.5
224406,2023-09-27,d18a00e52f60,2.008,433.21,869.89,1.0,2023,9,27,27.9
33101,2023-08-18,6088b796b627,2.0,139.9,279.8,1.0,2023,8,18,4517.15
214470,2023-09-24,cd8fdc376d11,7.0,167.86,1175.05,1.0,2023,9,24,72.4
180385,2023-09-17,155f0a7b1cba,5.0,38.9,194.5,1.0,2023,9,17,184.9
130473,2023-09-07,66dfd9bccc3a,4.0,129.0,516.0,1.0,2023,9,7,399.9
183575,2023-09-18,0fd2ea66fc97,1.0,149.9,149.9,1.0,2023,9,18,399.5
67226,2023-08-25,03f4ea52c8e9,4.632,398.03,1843.69,1.0,2023,8,25,104.9
78562,2023-08-27,087d6fdf03b2,1.0,99.9,99.9,1.0,2023,8,27,64.9
202747,2023-09-22,e3aca94c06db,6.0,78.75,472.47,1.0,2023,9,22,439.6
107050,2023-09-02,128248ec9379,3.0,188.9,566.7,1.0,2023,9,2,369.9
208316,2023-09-23,c86e015ba19c,8.0,107.25,857.99,1.0,2023,9,23,92.96
132363,2023-09-07,a2cfd8033c4c,1.0,79.9,79.9,1.0,2023,9,7,962.52
220546,2023-09-26,d6c4dd8fda2a,12.0,82.3,987.63,1.0,2023,9,26,799.8
90489,2023-08-30,935302893a8f,5.0,1450.0,7250.0,1.0,2023,8,30,149.7
136386,2023-09-08,dc7191c3296c,1.0,776.0,776.0,1.0,2023,9,8,8490.7
113422,2023-09-03,9762aeed4f0c,2.0,79.9,159.8,1.0,2023,9,3,219.8
191424,2023-09-20,a1c1cebf7806,4.0,23.85,95.39,1.0,2023,9,20,249.5
110435,2023-09-03,0b9af7ffbf54,2.0,74.9,149.8,1.0,2023,9,3,393.68
21049,2023-08-15,89caab19e9d0,28.142,358.79,10097.03,1.0,2023,8,15,379.8
64309,2023-08-24,cf9622dde354,1.0,109.9,109.9,1.0,2023,8,24,699.9
133115,2023-09-07,88011c2a271b,3.0,31.9,95.7,1.0,2023,9,7,72.9
118175,2023-09-04,25761e06e823,9.0,35.0,315.0,1.0,2023,9,4,129.9
55960,2023-08-22,ed4c08d72cdd,5.0,79.9,399.5,1.0,2023,8,22,479.8
11447,2023-08-08,441f1957fd21,3.0,87.77,263.3,1.0,2023,8,8,59.9
9463,2023-08-07,862f3899ba02,1.0,91.19,91.19,1.0,2023,8,7,1788.0
32309,2023-08-17,158ead82922a,1.0,129.9,129.9,1.0,2023,8,17,119.3
210500,2023-09-24,f948a65cd8a3,1.0,100.9,100.9,1.0,2023,9,24,79.9
2320,2023-08-04,a5fe7de18f80,1.0,64.9,64.9,1.0,2023,8,4,199.8
116030,2023-09-04,10414ad227a9,2.0,44.9,89.8,1.0,2023,9,4,299.0
9241,2023-08-07,3d486c9d457e,0.372,749.01,278.63,1.0,2023,8,7,360.0
103786,2023-09-01,e2bed9c9dc1a,2.0,69.9,139.8,1.0,2023,9,1,1046.7
128593,2023-09-07,d07be8614576,38.0,38.5,1463.02,1.0,2023,9,7,219.9
111858,2023-09-03,3e345856ba35,7.0,49.01,343.06,1.0,2023,9,3,905.54
118239,2023-09-04,b39aa558287a,1.0,89.9,89.9,1.0,2023,9,4,1449.9
115690,2023-09-04,8c7de1e5a7f4,4.0,99.9,399.6,1.0,2023,9,4,54.9
36492,2023-08-18,810421f8cfc5,6.0,35.9,215.4,1.0,2023,8,18,119.9
226204,2023-09-27,c8c102540192,1.0,229.0,229.0,1.0,2023,9,27,180.0
197084,2023-09-21,646dc31a00f1,2.0,62.91,125.82,1.0,2023,9,21,124.5
144227,2023-09-10,7a1602c29b55,3.0,102.0,306.0,1.0,2023,9,10,2876.47
161048,2023-09-13,1237b40e6fd0,1.0,169.9,169.9,1.0,2023,9,13,599.9
114364,2023-09-03,4b155a11b32d,3.0,80.8,242.4,1.0,2023,9,3,349.9
7959,2023-08-07,2b445c59e342,2.0,69.9,139.8,1.0,2023,8,7,119.9
71199,2023-08-25,96055fb8dbdd,2.0,209.9,419.8,1.0,2023,8,25,867.44
136718,2023-09-08,4932de2de13a,3.0,39.9,119.7,1.0,2023,9,8,219.9
113875,2023-09-03,07fd6a533728,1.0,335.89,335.89,1.0,2023,9,3,1899.5
35695,2023-08-18,745cb0b98f70,68.0,42.9,2917.2,1.0,2023,8,18,159.8
21691,2023-08-15,3557646dc9c1,1.0,349.9,349.9,1.0,2023,8,15,1310.92
186028,2023-09-19,7ead8b62b4bd,39.0,48.77,1901.9,1.0,2023,9,19,1925.78
5848,2023-08-07,80494be1a79f,1.0,99.9,99.9,1.0,2023,8,7,240.81
74920,2023-08-26,9bd30dd0c4b6,2.0,118.9,237.8,1.0,2023,8,26,59.9
52727,2023-08-22,e7e4333da77e,1.0,549.9,549.9,1.0,2023,8,22,39.9
60422,2023-08-23,7e821b742685,9.0,118.36,1065.23,1.0,2023,8,23,956.8
219871,2023-09-26,04fb09e68d5d,3.382,356.31,1205.03,1.0,2023,9,26,239.7
195517,2023-09-21,64a5835fe5ed,10.0,168.69,1686.87,1.0,2023,9,21,59.8
46714,2023-08-20,3f8da64d4ba1,1.0,436.0,436.0,1.0,2023,8,20,0.0
193044,2023-09-20,ada39a5b8202,2.0,83.7,167.4,1.0,2023,9,20,169.9
73218,2023-08-26,5febe414a34a,8.0,159.9,1279.2,1.0,2023,8,26,199.9
3017,2023-08-04,7464a0ebd828,1.0,381.9,381.9,1.0,2023,8,4,1469.7
62643,2023-08-24,4fd47304e50d,1.0,134.9,134.9,1.0,2023,8,24,119.8
203004,2023-09-22,f5b36b9daf40,1.0,96.0,96.0,1.0,2023,9,22,672.07
228593,2023-09-27,f66b6633debc,1.0,99.9,99.9,1.0,2023,9,27,64.9
234217,2023-09-29,e740c6b7914d,3.0,49.9,149.7,1.0,2023,9,29,159.8
111803,2023-09-03,39e0a6e2a225,2.433,249.9,608.01,1.0,2023,9,3,180.0
60781,2023-08-23,f6acf97bbea8,1.0,49.9,49.9,1.0,2023,8,23,219.07
45804,2023-08-20,276f08e461d5,7.0,103.76,726.3,1.0,2023,8,20,699.8
199614,2023-09-21,b3ec2ab5f60b,2.0,22.9,45.8,1.0,2023,9,21,432.24
83499,2023-08-28,850d36ba819b,10.0,88.1,881.02,1.0,2023,8,28,1673.12
193128,2023-09-20,b3e225bab110,5.0,180.0,900.0,1.0,2023,9,20,110.7
184828,2023-09-18,ea928fe95b37,1.0,55.0,55.0,1.0,2023,9,18,39.9
18509,2023-08-09,644767ba08c9,2.0,87.12,174.23,1.0,2023,8,9,159.9
217843,2023-09-25,8aaf7040da64,2.0,189.9,379.8,1.0,2023,9,25,355.19
221620,2023-09-26,e9bee8431255,1.0,155.0,155.0,1.0,2023,9,26,171.8
174563,2023-09-16,ee4e816207a0,1.0,109.9,109.9,1.0,2023,9,16,569.7
178278,2023-09-17,e9536bc27a77,6.074,479.9,2914.92,1.0,2023,9,17,1385.03
186637,2023-09-19,1afe839dd9c3,1.0,79.9,79.9,1.0,2023,9,19,277.72
152740,2023-09-11,99d388c37359,34.0,45.8,1557.1,1.0,2023,9,11,1130.77
13776,2023-08-08,41f244fdfbe2,1.0,152.03,152.03,1.0,2023,8,8,67.9
110673,2023-09-03,1a2ad34bb3c5,8.0,79.86,638.89,1.0,2023,9,3,29.9
213111,2023-09-24,57549fb2bac4,30.0,68.28,2048.49,1.0,2023,9,24,93.05
203686,2023-09-22,c7e1575163eb,2.0,85.78,171.55,1.0,2023,9,22,120.0
17998,2023-08-09,187813d0837f,1.0,61.0,61.0,1.0,2023,8,9,1049.24
195291,2023-09-21,5caba973144e,4.74,472.76,2240.86,1.0,2023,9,21,959.8
181097,2023-09-17,8304a8b37f06,3.0,49.67,149.01,1.0,2023,9,17,299.08
10527,2023-08-08,745cb0b98f70,55.0,42.17,2319.36,1.0,2023,8,8,299.7
9296,2023-08-07,9821d6f0091c,19.0,46.82,889.56,1.0,2023,8,7,159.8
166131,2023-09-14,1963db4fccba,1.0,148.0,148.0,1.0,2023,9,14,68.0
37240,2023-08-18,73c86afffab3,3.0,159.9,479.7,1.0,2023,8,18,758.0
212344,2023-09-24,842a4679d466,0.472,1599.0,754.73,1.0,2023,9,24,1489.8
10987,2023-08-08,4f453f8c727b,1.0,54.9,54.9,1.0,2023,8,8,449.9
142265,2023-09-09,2b0b64ff66bf,18.825,179.9,3386.61,1.0,2023,9,9,179.7
162605,2023-09-14,eae8759efcac,1.0,159.9,159.9,1.0,2023,9,14,1849.98
84743,2023-08-28,5f9890499a5b,1.0,169.9,169.9,1.0,2023,8,28,71.82
52973,2023-08-22,cf37d671b004,40.0,68.98,2759.27,1.0,2023,8,22,259.8
203601,2023-09-22,6609cd6740a4,5.0,29.02,145.12,1.0,2023,9,22,669.9
134462,2023-09-08,ca3957ceafd3,1.0,153.5,153.5,1.0,2023,9,8,119.7
83477,2023-08-28,cce02261ba02,1.0,46.9,46.9,1.0,2023,8,28,197.7
79922,2023-08-27,f6987afa29c5,1.0,279.9,279.9,1.0,2023,8,27,239.7
194874,2023-09-20,c4bf3dd42c4d,2.0,97.31,194.61,1.0,2023,9,20,119.8
129427,2023-09-07,2d1370da96ac,2.0,161.45,322.9,1.0,2023,9,7,25.9
59321,2023-08-23,a1f11f1aeef7,22.0,109.4,2406.81,1.0,2023,8,23,52.9
1520,2023-08-04,a6079ab80a8d,4.0,52.9,211.6,1.0,2023,8,4,679.0
56182,2023-08-22,e8cd42957fdf,2.0,46.35,92.7,1.0,2023,8,22,57.9
123081,2023-09-05,4683f1af5101,29.0,46.5,1348.57,1.0,2023,9,5,89.9
87658,2023-08-29,8a2cffdcd027,1.0,104.9,104.9,1.0,2023,8,29,109.9
150559,2023-09-11,71b07721f57b,2.54,229.9,583.95,1.0,2023,9,11,2.86
101190,2023-09-01,e637cdbff82f,19.0,42.76,812.48,1.0,2023,9,1,2799.8
139911,2023-09-09,c6772fe4e509,2.0,89.11,178.22,1.0,2023,9,9,982.8
32049,2023-08-17,93048a2a5840,1.24,2992.0,3710.08,1.0,2023,8,17,120.0
147228,2023-09-10,30690d3b3dea,1.0,189.9,189.9,1.0,2023,9,10,259.9
228054,2023-09-27,520087954bf2,2.0,39.9,79.8,1.0,2023,9,27,711.0
89668,2023-08-29,dc25361f2369,1.0,189.0,189.0,1.0,2023,8,29,279.9
29771,2023-08-17,260135f77173,1.0,79.9,79.9,1.0,2023,8,17,1333.51
125092,2023-09-06,29098e3565ff,1.0,151.0,151.0,1.0,2023,9,6,3548.25
128142,2023-09-06,6b49c460ea31,1.0,109.9,109.9,1.0,2023,9,6,314.7
149642,2023-09-11,b264849ef0ea,2.0,149.9,299.8,1.0,2023,9,11,5270.76
144880,2023-09-10,43ff89a5dd2f,3.0,89.22,267.66,1.0,2023,9,10,299.4
151485,2023-09-11,1a9fa827c23b,3.0,26.6,79.8,1.0,2023,9,11,38.0
183841,2023-09-18,70c99fb607ce,2.0,82.0,164.0,1.0,2023,9,18,63.8
178686,2023-09-17,630f85e3c2e4,1.0,69.9,69.9,1.0,2023,9,17,89.9
231010,2023-09-28,eff0988cd252,1.0,40.33,40.33,1.0,2023,9,28,179.9
36961,2023-08-18,ba3f22e320fc,3.0,139.9,419.7,1.0,2023,8,18,518.25
123896,2023-09-05,11b3d68030cf,2.0,89.9,179.8,1.0,2023,9,5,107.6
86838,2023-08-29,abc7531bc104,11.0,92.93,1022.26,1.0,2023,8,29,141.17
66616,2023-08-25,e0d81f181765,3.008,3345.8,10064.17,1.0,2023,8,25,564.34
136764,2023-09-08,e0105bc2c1f4,4.0,149.9,599.6,1.0,2023,9,8,299.8
28188,2023-08-17,a87e6007a0e6,14.0,75.9,1062.6,1.0,2023,8,17,109.9
174245,2023-09-16,d8855f312172,2.0,149.73,299.45,1.0,2023,9,16,75.9
126323,2023-09-06,941758c12832,3.0,1500.0,4500.0,1.0,2023,9,6,779.7
59035,2023-08-23,44fd8eb9f436,2.0,459.9,919.8,1.0,2023,8,23,485.5
215824,2023-09-25,49d1a0df565a,1.0,369.9,369.9,1.0,2023,9,25,69.9
151120,2023-09-11,1aee2b2e7dbe,4.0,87.65,350.61,1.0,2023,9,11,289.9
207095,2023-09-23,a1ee1b870049,2.0,24.9,49.8,1.0,2023,9,23,1091.83
219554,2023-09-26,a9d8c085adc0,11.0,563.83,6202.1,1.0,2023,9,26,159.8
84324,2023-08-28,998e6ab2817e,3.0,49.9,149.7,1.0,2023,8,28,349.9
173267,2023-09-16,2c007023f650,78.0,25.82,2013.71,1.0,2023,9,16,2431.73
184175,2023-09-18,eea8ea1927d6,1.0,64.9,64.9,1.0,2023,9,18,2361.41
65374,2023-08-24,e9536bc27a77,8.792,469.9,4131.36,1.0,2023,8,24,44.9
131490,2023-09-07,aea8b6350476,5.0,259.9,1299.5,1.0,2023,9,7,163.47
195381,2023-09-21,f3b09aad7f80,14.0,36.99,517.9,1.0,2023,9,21,299.5
47909,2023-08-21,eab9afcab60f,3.0,74.9,224.7,1.0,2023,8,21,139.8
131936,2023-09-07,8644fb818518,1.0,43.0,43.0,1.0,2023,9,7,109.9
109474,2023-09-02,14142c3be2e4,4.0,179.18,716.72,1.0,2023,9,2,479.2
29123,2023-08-17,28cc9c572302,2.0,59.9,119.8,1.0,2023,8,17,559.3
126649,2023-09-06,5eb9a44451d5,5.0,139.9,699.5,1.0,2023,9,6,269.9
18752,2023-08-09,8b67550de8dd,1.0,75.0,75.0,1.0,2023,8,9,44.9
154356,2023-09-12,707726412a03,4.0,35.98,143.93,1.0,2023,9,12,119.9
12950,2023-08-08,d487df2a87ee,4.0,129.9,519.6,1.0,2023,8,8,689.7
69345,2023-08-25,96827f16ecc6,18.0,99.25,1786.57,1.0,2023,8,25,603.91
126534,2023-09-06,40ebddbce5ed,1.0,74.9,74.9,1.0,2023,9,6,1818.6
35912,2023-08-18,ea55b4d2fae7,5.0,159.9,799.5,1.0,2023,8,18,365.46
134213,2023-09-08,99cd182b0f53,3.0,55.9,167.7,1.0,2023,9,8,111.96
74546,2023-08-26,e501397f660c,1.0,139.9,139.9,1.0,2023,8,26,11344.1
57982,2023-08-23,6917b505f2eb,3.0,18.9,56.7,1.0,2023,8,23,756.27
194896,2023-09-20,acd0f3b088e6,1.0,129.9,129.9,1.0,2023,9,20,420.8
32748,2023-08-17,11acc247e66a,4.0,191.33,765.31,1.0,2023,8,17,79.9
161200,2023-09-13,e31ffb411e12,4.0,45.9,183.6,1.0,2023,9,13,62.9
207706,2023-09-23,9938289acc6f,1.0,46.0,46.0,1.0,2023,9,23,299.8
149458,2023-09-11,6915557486ee,1.0,489.9,489.9,1.0,2023,9,11,181.3
161734,2023-09-13,b0aea401859d,1.0,146.9,146.9,1.0,2023,9,13,224.7
58845,2023-08-23,8477d49f0c7b,3.0,41.9,125.7,1.0,2023,8,23,259.9
111069,2023-09-03,fc831e70a683,3.0,49.69,149.06,1.0,2023,9,3,169.9
213981,2023-09-24,7d94abeab65c,7.0,34.9,244.3,1.0,2023,9,24,102.0
144004,2023-09-10,54acf007ec70,5.0,71.1,355.5,1.0,2023,9,10,139.8
208411,2023-09-23,5e9f21922caf,3.0,129.9,389.7,1.0,2023,9,23,149.9
74883,2023-08-26,3c492524d350,0.538,999.89,537.94,1.0,2023,8,26,731.91
141872,2023-09-09,727a34756ee1,0.472,439.89,207.63,1.0,2023,9,9,550.14
91856,2023-08-30,ae1af9ef3cb6,7.0,79.9,559.3,1.0,2023,8,30,399.5
218103,2023-09-25,567d86a10520,5.0,39.9,199.5,1.0,2023,9,25,3299.9
50138,2023-08-21,0306e09d928c,3.0,89.9,269.7,1.0,2023,8,21,779.8
103952,2023-09-01,150608c15f6c,0.31,549.0,170.19,1.0,2023,9,1,29.9
76444,2023-08-26,a50257714be6,4.0,99.9,399.6,1.0,2023,8,26,68.56
75284,2023-08-26,005addd8096b,1.0,79.9,79.9,1.0,2023,8,26,239.8
60639,2023-08-23,602da28eb363,1.0,349.9,349.9,1.0,2023,8,23,44.9
96984,2023-08-31,a2992068471b,1.0,469.9,469.9,1.0,2023,8,31,89.9
184001,2023-09-18,40b9fb66d73e,2.0,237.41,474.81,1.0,2023,9,18,423.38
116674,2023-09-04,3a659f0c0927,8.0,49.67,397.39,1.0,2023,9,4,99.8
198417,2023-09-21,604159f86dd2,1.0,160.0,160.0,1.0,2023,9,21,149.0
210029,2023-09-23,320355f86abe,13.0,46.9,609.7,1.0,2023,9,23,496.19
103553,2023-09-01,320355f86abe,9.0,52.01,468.08,1.0,2023,9,1,99.8
107263,2023-09-02,17abde81f33d,2.0,479.0,958.0,1.0,2023,9,2,1526.7
83328,2023-08-28,4a1cfadea11d,1.0,69.9,69.9,1.0,2023,8,28,1390.48
96476,2023-08-31,2888efed33f7,1.0,129.9,129.9,1.0,2023,8,31,1193.31
74459,2023-08-26,f02303ef78c5,1.0,73.9,73.9,1.0,2023,8,26,247.44
33637,2023-08-18,74026a42feda,16.215,79.9,1295.58,1.0,2023,8,18,147.8
53323,2023-08-22,5eab69a51f28,1.0,3490.0,3490.0,1.0,2023,8,22,422.16
88143,2023-08-29,26a9266c42c4,3.0,105.85,317.56,1.0,2023,8,29,1094.1
53857,2023-08-22,235ec09034fa,1.0,69.9,69.9,1.0,2023,8,22,89.9
216148,2023-09-25,b83dc296b38a,1.0,467.1,467.1,1.0,2023,9,25,159.9
163785,2023-09-14,a1264f157102,1.0,699.9,699.9,1.0,2023,9,14,217.0
192333,2023-09-20,74391a80aa0a,1.0,55.0,55.0,1.0,2023,9,20,1084.62
50433,2023-08-21,6fe7b80a53aa,19.0,259.0,4921.0,1.0,2023,8,21,12170.66
231867,2023-09-28,9271d673983d,1.0,699.9,699.9,1.0,2023,9,28,244.0
207232,2023-09-23,65a99c721e97,1.0,234.9,234.9,1.0,2023,9,23,580.41
135152,2023-09-08,9c41430a3118,1.0,139.9,139.9,1.0,2023,9,8,228.4
32981,2023-08-18,9ddf0f441cbf,2.0,94.9,189.8,1.0,2023,8,18,208.65
73980,2023-08-26,28c49a01b762,4.0,44.9,179.6,1.0,2023,8,26,146.16
